sinno_id,year,name
6462001,1970,
6475001,1970,ALUH
6853001,1970,LunDia
6856001,1970,
6857001,1970,
6860001,1970,Bricanyl
6980001,1970,Healon
7174001,1970,Complé
7361001,1970,ABC-björnaren
7362001,1970,
7581001,1970,
7586001,1970,
7588001,1970,Autolab
7589001,1970,Merkurimeter
7591001,1970,
7592001,1970,
7593001,1970,Duenero
7594001,1970,Mepa 10 A
7596001,1970,
7598001,1970,V-ring Perf
7599001,1970,
7600001,1970,Compactline
7601001,1970,
7604001,1970,
7605001,1970,Kiruna kilbult
7606001,1970,
7607001,1970,
7609001,1970,
7610001,1970,GL 110
7611001,1970,
7612001,1970,
7613001,1970,
7614001,1970,
7615001,1970,Wallax
7618001,1970,
7619001,1970,
7620001,1970,C DS 319
7621001,1970,Hydrostatiskt lager
7623001,1970,2510/2520
7625001,1970,Dynaform
8158001,1970,
9235001,1970,Mixmaster
9236001,1970,TEHALIT
9237001,1970,
9238001,1970,SYNTEKO TRIPAK
9239001,1970,Casco Pallbox
9240001,1970,
9241001,1970,LINO-SEAL DL
9242001,1970,
9262001,1970,Fabian
9410001,1970,
9411001,1970,
9414001,1970,Bahco-skrubber
9553001,1970,System Asea-Montex
9709001,1970,
9714001,1970,System U
9716001,1970,Kockum KL-121
9721001,1970,MK 691
9722001,1970,Gödjord
9724001,1970,
9727001,1970,Barracudasystemet
9740001,1970,Sonoforce
9817001,1970,Bag in Box
9955001,1970,
9956001,1970,
9958001,1970,
9961001,1970,
9962001,1970,R-kvaliteter
9963001,1970,Kalmar Terminal
9964001,1970,
9965001,1970,
9968001,1970,
9969001,1970,ASEA-STORA-processen
9979001,1970,
10513001,1970,
10514001,1970,Alwex-kåpan
10516001,1970,Pritex -FR
10517001,1970,Övertryckskontroll TK-100
10703001,1970,SBS
6048001,1971,Stressometer
6368001,1971,Studiagnos
6369001,1971,
6370001,1971,
6371001,1971,Alfaskop
6372001,1971,Grafoskop
6373001,1971,ServoVentilator 900
6464001,1971,Läsgaffeln
6685001,1971,
6686001,1971,Rotovertprocessen
6861001,1971,Alvotherm
6865001,1971,Bonovac
6866001,1971,
6870001,1971,
7175001,1971,PELLoFREEZE
7363001,1971,
7364001,1971,
7608001,1971,
7617001,1971,Emproboard-maskinen
7626001,1971,
7629001,1971,YST 8
7630001,1971,
7631001,1971,Soliton
7632001,1971,
7636001,1971,Medinik-sändare
7637001,1971,
7638001,1971,
7640001,1971,
7641001,1971,
7642001,1971,
7643001,1971,
7646001,1971,
7647001,1971,Safelink
7649001,1971,
7650001,1971,
7651001,1971,
7652001,1971,
7653001,1971,
7654001,1971,
7655001,1971,
7656001,1971,
7658001,1971,Multi Fluid
7660001,1971,
7663001,1971,Geodimeter 700
7664001,1971,Bullerdosimeter
7665001,1971,
7667001,1971,
7668001,1971,
7669001,1971,Vibralarm
7674001,1971,Ecal-torken
7764001,1971,
9243001,1971,
9244001,1971,MEKANO
9245001,1971,
9260001,1971,Rigello
9413001,1971,Karlstadplattan
9415001,1971,
9416001,1971,GARTAX
9535001,1971,Fiberlog
9552001,1971,Jetair luftinjektionsssystem
9555001,1971,Poly-Soft
9556001,1971,
9557001,1971,
9558001,1971,
9562001,1971,
9732001,1971,
9733001,1971,
9734001,1971,
9738001,1971,MHU (Material Handling Unit)
9753001,1971,
9970001,1971,Laminja
9971001,1971,
9972001,1971,Plannja Exklusiv
9973001,1971,
9974001,1971,
9976001,1971,
9977001,1971,AJ37 Viggen
9978001,1971,
9980001,1971,MTC-9
9981001,1971,
9982001,1971,Velozon
9995001,1971,Vacuflex
10518001,1971,Sandvik Sandflex
10520001,1971,Exomant
10521001,1971,
5870001,1972,LB 196 P
5871001,1972,
5872001,1972,Multiline'
5874001,1972,"BOOK-O""-MATIC"
6374001,1972,Kappa Batch
6375001,1972,Headhunter
6376001,1972,
6377001,1972,MTA
6378001,1972,S1021
6379001,1972,F1031
6380001,1972,Cyldet
6387001,1972,
6466001,1972,
6467001,1972,MBL 112/MBL 132
6688001,1972,Roller Die
6689001,1972,
6690001,1972,
6787001,1972,Reflex Fotobor DDI
6873001,1972,
6874001,1972,
6875001,1972,
6876001,1972,
7181001,1972,Canflex
7365001,1972,TwX (Timber Wrapping)
7366001,1972,Origa-cylindern
7367001,1972,TETNET
7673001,1972,
7675001,1972,
7677001,1972,Nucon
7678001,1972,
7679001,1972,Float Wash
7680001,1972,Sandvik Bandskimmer
7681001,1972,
7682001,1972,
7683001,1972,Staccato
7685001,1972,
7687001,1972,
7689001,1972,Ericom 30001
7690001,1972,
7691001,1972,FFV 701 Badaren
7692001,1972,Sasek
7693001,1972,Altema Minisix
7694001,1972,
7695001,1972,
7696001,1972,
7699001,1972,Drainer
7700001,1972,
7701001,1972,
7702001,1972,
7703001,1972,Essem Lättflak
7704001,1972,
7705001,1972,
7708001,1972,
7713001,1972,Inter
7718001,1972,Trigger
7771001,1972,
9246001,1972,MIPAC
9247001,1972,PLMs Mjölkdrick
9248001,1972,PLMs Krymptop
9249001,1972,Perawell
9250001,1972,Peranet
9252001,1972,SVD-ljuddämparen
9253001,1972,
9254001,1972,CTT-100 kN
9255001,1972,Wirsbo Pex
9417001,1972,
9419001,1972,
9559001,1972,Nordic Clog
9561001,1972,Erwotex 1001
9564001,1972,Roto-Sieve
9744001,1972,Sandis
9749001,1972,AC Boomer 121
9751001,1972,EWA (Electric Water Alarm)
9752001,1972,Radiovakten
9757001,1972,Hydraulexsystemet
9758001,1972,Lagabsystemet
9759001,1972,Hiab-Focos lastväxlare
9765001,1972,Bilsom Com
9983001,1972,
9984001,1972,
9986001,1972,
9989001,1972,
9990001,1972,MRU
9992001,1972,
9993001,1972,
10522001,1972,LT-Flow Control
10523001,1972,USM-hylsan
10524001,1972,Primosystemet
10525001,1972,
10526001,1972,
10677001,1972,Hub Unit
5873001,1973,Solna 225
5876001,1973,
5877001,1973,
5885001,1973,
5888001,1973,Grapro Sättsystem 2000
6002001,1973,EHC
6003001,1973,CNC-220
6004001,1973,
6005001,1973,Kollafon
6007001,1973,PSU
6008001,1973,System M
6009001,1973,System 6501
6382001,1973,FR 200 FS
6383001,1973,ANA 30
6445001,1973,IRB 6
6471001,1973,TeleContal/Visonik 5000
6691001,1973,No-Knock
6692001,1973,Sandvik 5Ra90
6693001,1973,
6694001,1973,CLU-processen
6775001,1973,Plannjaplåten
6877001,1973,Ion selective electrode
6878001,1973,
6879001,1973,
6880001,1973,AGA Thermovision 750
6881001,1973,
6882001,1973,ASP-stål
6885001,1973,GEWE-Lamellsedimenteringssystem
6886001,1973,INKA-Lamellseparator
6887001,1973,Johnson-Lamellförtjockare
6888001,1973,
6889001,1973,Electrolux Mikroflotationssystem
6891001,1973,Biorotor
6893001,1973,
6902001,1973,Concolor
7184001,1973,Inprometoden
7187001,1973,
7368001,1973,Tvigg
7369001,1973,
7370001,1973,
7372001,1973,
7373001,1973,
7392001,1973,THV-timmervågen
7707001,1973,
7709001,1973,
7710001,1973,Compleo
7712001,1973,
7714001,1973,
7717001,1973,Essve-Klättraren
7719001,1973,Stötpulsmetoden (SPM)
7720001,1973,Rubit
7721001,1973,
7723001,1973,
7724001,1973,
7725001,1973,
7726001,1973,
7728001,1973,
7729001,1973,No Rub
7753001,1973,UTECE
7799001,1973,
7833001,1973,
9258001,1973,
9259001,1973,
9268001,1973,
9297001,1973,
9420001,1973,
9421001,1973,
9422001,1973,
9769001,1973,Conny
9771001,1973,N-serien (N7; N10; N12)
9772001,1973,
9773001,1973,THV-1500; THV 2500
9775001,1973,
10001001,1973,K9
10002001,1973,VAU typ S
10004001,1973,Pilot
10006001,1973,M31 U Viksten
10009001,1973,
10497001,1973,
10527001,1973,OP-lådan
10528001,1973,
10532001,1973,
10533001,1973,FV-29
10704001,1973,System U 81
5878001,1974,
5879001,1974,Multinex Platemaster
5894001,1974,(Guternic) Plockmatic 12
6011001,1974,
6012001,1974,
6013001,1974,Magnadisc
6014001,1974,System 330
6015001,1974,AFS-Systemet
6016001,1974,Color Jet
6017001,1974,SCALE-O-SCOPE
6018001,1974,COAT-A-MATIC
6019001,1974,Holimesy
6020001,1974,
6021001,1974,
6123001,1974,Selspot
6384001,1974,
6385001,1974,
6386001,1974,
6388001,1974,Maritex-systemet
6472001,1974,
6695001,1974,Diamec
6697001,1974,
6894001,1974,Sorbol
6895001,1974,EKA-tainern
6896001,1974,EFP-90
6898001,1974,Gullspångsprocessen
6899001,1974,MAR-processen
6900001,1974,Vålbergsprocessen
6901001,1974,Söderforsprocessen
6903001,1974,
7374001,1974,850
7375001,1974,Tretorn Lumber
7376001,1974,SCA-metod
7377001,1974,Minivib
7378001,1974,KG-spännaren
7379001,1974,Dosol
7380001,1974,ABC-huggaren
7383001,1974,880
7393001,1974,RK 66 Snorre
7731001,1974,
7733001,1974,5R A90
7735001,1974,
7736001,1974,A-30
7737001,1974,
7739001,1974,
7740001,1974,Sonwood
7741001,1974,
7743001,1974,
7745001,1974,
7746001,1974,
7747001,1974,Lindaco 2001
7748001,1974,
7749001,1974,
7750001,1974,OCR-82
7752001,1974,
7804001,1974,
9424001,1974,Albia 100 Stackcleaner
9425001,1974,Markton
9725001,1974,System Sopsug
9785001,1974,
9795001,1974,Merolit
10000001,1974,Optivent
10010001,1974,
10012001,1974,Encepe 10
10013001,1974,
10019001,1974,Swedturn 20
10020001,1974,Ljusbalk
10022001,1974,Seco HX
10023001,1974,PRAUTO B2
10024001,1974,OPR-kortet
10031001,1974,P-71 skäret
10536001,1974,Exilent
10537001,1974,PX
10539001,1974,
5880001,1975,
5881001,1975,Cleanair Cooler
5882001,1975,Nohab-Ampress Lithomatic
6022001,1975,DATAMELT
6025001,1975,LAB
6026001,1975,ALCOTROL Ac 3
6027001,1975,DOSE MONITOR DM 1
6028001,1975,
6030001,1975,Absoflex
6031001,1975,PM 5
6032001,1975,PTC
6033001,1975,PAS-O-MATIC
6034001,1975,
6035001,1975,Respir
6390001,1975,Semigraf
6391001,1975,
6392001,1975,
6393001,1975,
6394001,1975,
6395001,1975,
6400001,1975,
6473001,1975,TVOA
6474001,1975,
6698001,1975,ELI-T
6699001,1975,Garnex
6700001,1975,Reomex
6906001,1975,Ultrolab System
6908001,1975,Formox-processen
6910001,1975,Liladox
6927001,1975,Seloken
6928001,1975,
7384001,1975,ÖSA-systemet
7385001,1975,Brandlarm 80
7386001,1975,
7387001,1975,Kiruna Trädplockare
7388001,1975,
7390001,1975,
7391001,1975,
7394001,1975,
7395001,1975,Sandvik Flexible (senare Lamiflex)
7396001,1975,
7397001,1975,
7407001,1975,
7597001,1975,Siwer-Tell
7751001,1975,
7756001,1975,
7758001,1975,Kontor 80
7760001,1975,
7761001,1975,
7762001,1975,
7763001,1975,
7765001,1975,Diriventsystemet
7766001,1975,
7767001,1975,Demp
7769001,1975,Göteborgsskarven
7770001,1975,TS 100
7773001,1975,IPS-slangen
7774001,1975,Raurep Mark 1
7775001,1975,SUM 21
7776001,1975,
7778001,1975,GA-serien
7779001,1975,
7780001,1975,
7781001,1975,Teleskophuset
7782001,1975,Tydraul
7783001,1975,
7790001,1975,Vyredoxmetoden
7800001,1975,
7821001,1975,
7947001,1975,
8034001,1975,
8035001,1975,
9261001,1975,JJ-Garpers
9412001,1975,Kockum Arbomatic Processor
9426001,1975,Papriformer
9427001,1975,Periformer
9568001,1975,
9788001,1975,Unimer G
9791001,1975,Vågmästaren
9792001,1975,LMF-Systemet
9800001,1975,Kockums T 90
10025001,1975,Certus-stolen
10027001,1975,Essve batteriskåp
10028001,1975,ICL 2900-serien (ICL 2970 & 2980)
10029001,1975,Prodamic (Production Data Acquisition Monitoring Information and Control)
10030001,1975,Inovatavlan
10034001,1975,Monti
10036001,1975,CNC Multi-Mill
10126001,1975,SBA 111/SBAT 111
10542001,1975,Voluflex
10659001,1975,MTC-10
12933001,1975,G-Print
14565001,1975,
5883001,1976,
5884001,1976,
6037001,1976,PMC-4
6038001,1976,
6040001,1976,
6041001,1976,
6046001,1976,HC 002
6047001,1976,ATEA S 100
6049001,1976,
6050001,1976,
6051001,1976,Popeye
6052001,1976,Seal-O-Fast
6053001,1976,ABC
6054001,1976,
6056001,1976,
6079001,1976,Loadmaster D 50
6396001,1976,MY-15
6397001,1976,Aton
6398001,1976,Gula Vågen
6399001,1976,Ecas
6401001,1976,CMC8
6402001,1976,
6403001,1976,Midex
6404001,1976,Densicon
6414001,1976,
6476001,1976,
6478001,1976,Laserscan
6479001,1976,Mydatorn (M4-15)
6480001,1976,Elbox
6493001,1976,Flex-Flame-kabeln
6512001,1976,ASFX 2000
6702001,1976,
6704001,1976,SAMPLEX (Surface alloy marine applciations)
6705001,1976,"SANBOND (Surface Alloy with nickel, atomic bonding)"
6719001,1976,Kaldo-processen
6911001,1976,IIT 21
6912001,1976,
6914001,1976,Fatso
6915001,1976,
6916001,1976,Kamyr-kokaren
6918001,1976,MoDoCil
6919001,1976,Hi-Heat
7398001,1976,
7401001,1976,
7402001,1976,
7403001,1976,Perfoväggen
7404001,1976,
7405001,1976,
7406001,1976,Brädaren
7408001,1976,
7768001,1976,Submarine Suport Vessel
7786001,1976,
7788001,1976,
7792001,1976,
7794001,1976,
7797001,1976,
7798001,1976,
7801001,1976,KaMeWa
7802001,1976,
7803001,1976,
7805001,1976,
7806001,1976,
7807001,1976,Higrip
7808001,1976,
7809001,1976,
7810001,1976,
7811001,1976,GMPA
7812001,1976,
7813001,1976,
7814001,1976,Crafon SLD (Sound Level Dosimeter)
7816001,1976,
7817001,1976,
7818001,1976,
7819001,1976,
7820001,1976,Fish-On-Line
7824001,1976,
7825001,1976,
7827001,1976,
7829001,1976,Husplan
7830001,1976,Nonel
7831001,1976,Stura T/A multipelmutterdragare
7832001,1976,AXE
9266001,1976,
9428001,1976,
9429001,1976,Masonitskivan
9430001,1976,
9431001,1976,"Volvo BM 900 (eller ""skördaren"")"
9432001,1976,P-Såg
9569001,1976,Texvac-metoden
9589001,1976,Tex Vacuum Packing System
9796001,1976,LPS
9798001,1976,
9799001,1976,BT Hanteringssystem
10042001,1976,
10044001,1976,Regoterm
10045001,1976,
10046001,1976,
10049001,1976,T-NC 2000
10051001,1976,Emendo SS 2000
10052001,1976,MBM/MAM
10053001,1976,
10055001,1976,TRP 200
10059001,1976,
10061001,1976,Seco TP 25
10062001,1976,Hiab-Emproc
10064001,1976,"Alkbatt. 119, 12 V, 1,8, Ah."
10065001,1976,DANS (Datema Numerical Control System)
10098001,1976,
10543001,1976,
10664001,1976,
10670001,1976,360 Automatic
11291001,1976,
5886001,1977,Solna C96
5887001,1977,"Multinex Assembler 605, Multinex Senior 50 AM, Multinex Master"
6045001,1977,
6060001,1977,SB Målningsautomat
6062001,1977,
6063001,1977,A 58
6064001,1977,PBS-Mini
6065001,1977,
6066001,1977,Electro Shock Skyddet
6067001,1977,URF
6068001,1977,TEX VPS
6072001,1977,NAF-Processman
6199001,1977,
6405001,1977,
6406001,1977,MY-15/IF3
6407001,1977,Visu-Lizer
6408001,1977,S-givare
6481001,1977,TIDAS (TotalIntegrerat DAtaSystem för styrning av produktion och överföring)
6484001,1977,ASD 551
6485001,1977,Mini-Link
6487001,1977,
6706001,1977,
6776001,1977,
6921001,1977,Kenotaf
6923001,1977,
6924001,1977,Sunroc
6929001,1977,
7189001,1977,
7198001,1977,Inpro-metoden
7410001,1977,
7412001,1977,AGA Thermovision 750 Superviewer System
7414001,1977,
7416001,1977,Timber
7417001,1977,Broby Amber
7418001,1977,
7422001,1977,
7435001,1977,Doroplanter
7791001,1977,
7795001,1977,
7823001,1977,
7826001,1977,
7835001,1977,Z-lamellen
7836001,1977,
7837001,1977,Blomatic
7839001,1977,
7840001,1977,
7841001,1977,Uddacon
7842001,1977,
7843001,1977,
7844001,1977,
7845001,1977,
7846001,1977,Granshotprocessen
7848001,1977,
7849001,1977,
7850001,1977,OSCO-kokare
7851001,1977,
7853001,1977,Inka-reaktorn
7854001,1977,
7855001,1977,
7857001,1977,
7858001,1977,
7860001,1977,
8141001,1977,
9267001,1977,
9270001,1977,
9271001,1977,Stat-o-Matic
9272001,1977,Foam-gun GVL 77
9273001,1977,Gummifönstret
9274001,1977,
9277001,1977,Dacapo
9433001,1977,
9536001,1977,MultiCopy
9571001,1977,
9730001,1977,Scania SBA 111/Scania SBAT 111 S
9801001,1977,Volvo BM 3500
9803001,1977,Betongblocket Galten
9804001,1977,Volvo F 10 / F 12
9805001,1977,DGLB 14-SV
9806001,1977,
9814001,1977,PT-25
10068001,1977,AEMKC 80 M
10069001,1977,Metem 250
10071001,1977,AGA Mison
10073001,1977,
10074001,1977,
10075001,1977,
10076001,1977,Ecopulse
10077001,1977,Diriflow
10078001,1977,Optipulse
10079001,1977,TMD40 / AQD44/280
10080001,1977,DS14
10091001,1977,
10093001,1977,Dematik UAS/ Dematik ULS
10095001,1977,ADP-systemet (ADP 1000 / ADP 2000)
10096001,1977,PH 200
10097001,1977,
10101001,1977,YMS (ytprofilmikroslitagemätmetoden)
10103001,1977,Swedturn 18
10105001,1977,Husqvarna Military
10106001,1977,D 16/30
10109001,1977,Nucon 400
10110001,1977,Sverigebalken
10111001,1977,Uni-Gun Pod
10112001,1977,Saab Friction Tester
10113001,1977,
10114001,1977,SILI
10115001,1977,Trellheat
10117001,1977,JA37 (Jaktviggen)
10121001,1977,
10544001,1977,Retherm-A
10554001,1977,Bioxial MBK-50
10681001,1977,
10682001,1977,Multinex Master
10683001,1977,Multinex Senior 50 AM
5889001,1978,Como
5890001,1978,Wamac Production Control and Totalizing System
5891001,1978,MC-casette
5892001,1978,
5893001,1978,CCV 2000
5902001,1978,Enveloc
5903001,1978,Envoform
6044001,1978,Loadmaster G70
6073001,1978,750
6074001,1978,JH Installationscentraler
6075001,1978,ALSY-8
6076001,1978,DS 8AP
6077001,1978,DS 8AR
6078001,1978,Slammonstret
6081001,1978,
6082001,1978,S-22
6083001,1978,PNEUMASORT
6084001,1978,
6085001,1978,ABC 80/800
6086001,1978,DATEK 1200030
6087001,1978,ACS
6088001,1978,AS1-400
6089001,1978,FFV 1068
6094001,1978,
6095001,1978,
6411001,1978,
6412001,1978,Optocator
6413001,1978,ASE 462
6415001,1978,
6416001,1978,
6486001,1978,Ericofon 700
6522001,1978,IMS 1600
6707001,1978,
6708001,1978,R 442
6711001,1978,TP15
6712001,1978,AVESTA 253 MA
6714001,1978,
6716001,1978,Seco-Drill
6792001,1978,Hardox
6793001,1978,Weldox
6925001,1978,Sotex Processen
6926001,1978,
6940001,1978,Anamet
6982001,1978,Dextran
7207001,1978,WLE
7423001,1978,
7424001,1978,DS-75
7425001,1978,
7426001,1978,
7427001,1978,
7784001,1978,Muskeln
7861001,1978,
7862001,1978,Spånskiva V313
7863001,1978,
7864001,1978,Rådanit BTI
7866001,1978,
7867001,1978,Sanbond-Z
7868001,1978,
7870001,1978,
7871001,1978,
7872001,1978,Press-stop
7873001,1978,
7875001,1978,
7876001,1978,
7878001,1978,
7879001,1978,DynaSand
7880001,1978,
7881001,1978,
7882001,1978,
7883001,1978,
7884001,1978,
7885001,1978,
7886001,1978,
7887001,1978,
7888001,1978,
7889001,1978,Juksamaskinen
7890001,1978,
7891001,1978,SaabSub
7892001,1978,Cerkon
7894001,1978,
7895001,1978,Joinistor
7896001,1978,
7897001,1978,
7898001,1978,Jison 20
7899001,1978,
7900001,1978,Lärlingen
7901001,1978,Yxtender
7902001,1978,Exergiseparator
7903001,1978,
7904001,1978,
7905001,1978,
7906001,1978,
7907001,1978,
7908001,1978,
7909001,1978,Wire-Wood
8155001,1978,254 SMO
9269001,1978,
9279001,1978,
9280001,1978,
9281001,1978,
9574001,1978,
9708001,1978,Hermetic-ventilsäcken
9809001,1978,Blomaticvagnen
9813001,1978,
10066001,1978,ATC (Automatic Train Control)
10118001,1978,GT 200
10119001,1978,Safe Astoria
10122001,1978,
10123001,1978,Secodex-P
10124001,1978,T-Max Universal
10125001,1978,TD40
10127001,1978,
10128001,1978,
10175001,1978,
10362001,1978,
10545001,1978,Inter 80 HG
10546001,1978,
10547001,1978,CTC-Spiraflow
10548001,1978,SITO/BOTO
10549001,1978,
10551001,1978,Toppenfläkten
10558001,1978,Accuheat
10660001,1978,DS 8RP
10663001,1978,
5895001,1979,Modulen
5896001,1979,
5897001,1979,DEPAS
5900001,1979,Mölle-filtret
6096001,1979,UDS 2000
6097001,1979,
6098001,1979,
6099001,1979,QGLK 100
6100001,1979,
6101001,1979,IPC 890
6102001,1979,LH-10
6105001,1979,BALK
6106001,1979,Hannibal
6124001,1979,NDC-1000
6502001,1979,
6718001,1979,Ductalex
6720001,1979,
6721001,1979,
6930001,1979,Multiref 902
6931001,1979,Fast LC
6933001,1979,Hylosan PT
6934001,1979,Somex
6936001,1979,
6937001,1979,TCR
7217001,1979,
7218001,1979,
7235001,1979,Tetra Lacta
7428001,1979,
7429001,1979,
7430001,1979,
7431001,1979,Atlas Strongflex
7432001,1979,
7433001,1979,
7434001,1979,Selcom System 1000
7436001,1979,
7437001,1979,
7438001,1979,Purity
7439001,1979,Miniflaksystem
7440001,1979,
7447001,1979,Skogsjan
7910001,1979,
7911001,1979,
7915001,1979,
7917001,1979,
7918001,1979,
7919001,1979,Tumlaren
7920001,1979,
7921001,1979,
7922001,1979,Murf
7923001,1979,
7924001,1979,
7925001,1979,1100/60
7926001,1979,Loadmaster Computer B 20
7928001,1979,TDS-1000
7929001,1979,Sinus-blocket
7930001,1979,
7931001,1979,
7932001,1979,Tubmataren
7937001,1979,
7938001,1979,
7939001,1979,
7940001,1979,
7941001,1979,Hamstern
7942001,1979,Kilskruven
7943001,1979,Isoflex
7962001,1979,Macs
7964001,1979,
8082001,1979,Thermovedpannan
8084001,1979,Secure
8551001,1979,
9282001,1979,
9283001,1979,Dekaphan
9284001,1979,
9439001,1979,
9440001,1979,Norrany-skivan
9576001,1979,Väv-Kalle
9710001,1979,Bandvagn 206
9825001,1979,
9828001,1979,Stena Constructor
10132001,1979,BT Cabin 80
10133001,1979,
10134001,1979,L M Senior Service
10135001,1979,Autoplasma
10136001,1979,
10137001,1979,Repak
10138001,1979,
10139001,1979,
10140001,1979,
10141001,1979,
10142001,1979,MCT-Brattberg
10143001,1979,
10145001,1979,
10147001,1979,
10148001,1979,
10151001,1979,Regeno Auto Dest
10152001,1979,C-600
10153001,1979,
10557001,1979,ELEX-AAF
5898001,1980,Denex Stacker 80
5901001,1980,DKB 2004
5906001,1980,
5907001,1980,SwedGraf 600
5912001,1980,Det Elektroniska Arkivet
5914001,1980,
5945001,1980,
6107001,1980,
6108001,1980,RANVB
6109001,1980,NAF-UNIVIEW
6110001,1980,
6111001,1980,Snap-Pack
6112001,1980,ES 200
6113001,1980,PROJOCOST
6114001,1980,Metric 85
6115001,1980,
6116001,1980,Econobox
6117001,1980,Steermaster ® 2000
6118001,1980,
6119001,1980,Larven
6122001,1980,TARS-systemet
6418001,1980,
6419001,1980,
6420001,1980,Mobil XR
6421001,1980,Jocal
6422001,1980,Safety Box
6427001,1980,
6488001,1980,ISD
6489001,1980,Optoline
6490001,1980,
6491001,1980,
6725001,1980,Movmatic
6726001,1980,Carbogel
6728001,1980,
6729001,1980,STAMP-processen
6938001,1980,Ultrasep
6939001,1980,
6941001,1980,Totem
6943001,1980,Royal-processen
6944001,1980,Riploxmetoden
6945001,1980,
6946001,1980,
6947001,1980,
6951001,1980,Frotapulper
7229001,1980,SSF-GL-metoden
7442001,1980,
7443001,1980,Skega-Lining
7444001,1980,Data-Geet
7445001,1980,PLC-256
7945001,1980,
7948001,1980,Cogitor
7949001,1980,
7950001,1980,
7951001,1980,
7952001,1980,Stolpmyran
7953001,1980,
7954001,1980,
7955001,1980,
7956001,1980,Jönssonprocessen
7957001,1980,
7958001,1980,Prodec
7959001,1980,
7960001,1980,
7963001,1980,
7965001,1980,
7966001,1980,RAST (radio-allergo-sorbent-test)
7967001,1980,Rotellmotorn
7968001,1980,
7969001,1980,
7970001,1980,Dubbelskruven
7971001,1980,
7972001,1980,CPC Computerized Part Changer
7973001,1980,
7974001,1980,Falluckan
7975001,1980,
7976001,1980,
7978001,1980,
7983001,1980,
7984001,1980,Safeway 2
7985001,1980,PI-systemet
7986001,1980,
7987001,1980,
7988001,1980,
7989001,1980,
7990001,1980,PD 2000
7991001,1980,
7992001,1980,
7993001,1980,
7994001,1980,Malin (Magnetic-hydroacoustic Missile)
7995001,1980,
7997001,1980,Autojournal
7998001,1980,
7999001,1980,
8000001,1980,
8001001,1980,
8002001,1980,
8003001,1980,
8007001,1980,
8008001,1980,
8010001,1980,
8013001,1980,
8015001,1980,Nitspiken
8016001,1980,Haspilator
8017001,1980,
8214001,1980,
9285001,1980,
9287001,1980,RC-Pilot
9288001,1980,
9289001,1980,
9293001,1980,
9305001,1980,Orebed Magnetic Lining
9441001,1980,Dyn-O-tronic
9443001,1980,Compozil
9577001,1980,
9578001,1980,
9829001,1980,
9831001,1980,
9832001,1980,
9833001,1980,
10156001,1980,Diavox
10157001,1980,Eritex
10158001,1980,
10161001,1980,CRAC 200
10162001,1980,APC-systemet
10163001,1980,Kronogård Turbine Transmission-motorn (KTT-motorn)
10164001,1980,TMC-53H CNC
10165001,1980,SalhbergsCombideck
10169001,1980,System Elementa
10170001,1980,CC-lagret
10172001,1980,ASB 20
10174001,1980,Diavox 824
10231001,1980,
10553001,1980,
10559001,1980,
10561001,1980,
10564001,1980,Biomatic Komplett
10567001,1980,Water Saving System
10665001,1980,
16099001,1980,Expancel Mikrosfärer
5899001,1981,Swedux
5909001,1981,Worddad
5910001,1981,
5968001,1981,
6125001,1981,GHP 2000
6426001,1981,CCL 32
6492001,1981,
6494001,1981,
6497001,1981,
6731001,1981,
6949001,1981,
6950001,1981,Sunds Defibrator Papperstorkning med TMP-ånga
7227001,1981,
7238001,1981,
7242001,1981,Pevinax-well
7448001,1981,Aktiv Skotten 758
7449001,1981,Trellgrip
7451001,1981,Martin tät-X
7452001,1981,
7624001,1981,
7912001,1981,NMT (Nordic Mobile Telephone)
8014001,1981,Kabelbultning
8019001,1981,
8020001,1981,
8022001,1981,
8023001,1981,Premid
8025001,1981,
8026001,1981,
8027001,1981,
8028001,1981,Refricheck
8029001,1981,Pumpdoctor
8030001,1981,Mimi-max PH 250
8032001,1981,GVA 4000
8036001,1981,
8037001,1981,
8038001,1981,
8039001,1981,
8040001,1981,
8041001,1981,
8042001,1981,Jet Cat
8044001,1981,
8045001,1981,
8047001,1981,Systemmatris
8048001,1981,Bacampicillin
8049001,1981,
8050001,1981,Logpoint AB
8051001,1981,
8052001,1981,Svea
8053001,1981,MEM-Metoden
8055001,1981,
8056001,1981,Elburken
8057001,1981,Mecerprocessen
8058001,1981,X10
8062001,1981,
8063001,1981,
8064001,1981,Foldex-metoden
8065001,1981,Hälleforskalkaren
8066001,1981,
8067001,1981,
8068001,1981,Ekorren
8070001,1981,Dacamatic
8071001,1981,
8075001,1981,
8077001,1981,Trygghetstelefonen
8078001,1981,Swellex
8081001,1981,
8083001,1981,Serva
8085001,1981,
8086001,1981,Ebenol
8087001,1981,
8088001,1981,PA 500
8100001,1981,
8245001,1981,Glottal Frequency Analysator
9294001,1981,
9295001,1981,
9296001,1981,
9298001,1981,
9299001,1981,
9300001,1981,Iteracykeln
9307001,1981,
9444001,1981,Swanboard 3-D
9539001,1981,"ACM (Analog Consistency Meter) eller ""Humlan"""
9579001,1981,
9580001,1981,
9834001,1981,
9835001,1981,
9837001,1981,Wicumlyftaren
10176001,1981,
10177001,1981,CWA-trucken
10178001,1981,Kanthal-Super
10179001,1981,Fibrothal
10180001,1981,
10183001,1981,Arofon
10185001,1981,VCCT
10186001,1981,
10187001,1981,
10570001,1981,
10573001,1981,HeatPac
12986001,1981,Process-Timern
5913001,1982,
6126001,1982,ADEPT
